genome,D300418,D300419,D300420,D300421,D300422,D300423,D300424,D300425,D300426,D300427,D300428,D300429,D300430,D300431,D300432,D300433,D300434,D300435,D300436,D300437,D300438,D300439,D300440,D300441,D300442,D300443,D300444,D300445,D300446,D300447,D300448,D300449,D300450,D300451,D300452,D300453,D300454,D300455,D300456,D300457,D300458,D300459,D300460,D300461,D300462,D300463,D300464,D300465,D300466,D300467,D300468,D300469,D300470,D300471,D300472,D300473,D300474,D300475,D300476,D300477,D300478,D300479,D300480,D300481,D300482,D300483,D300484,D300485,D300486,D300487,D300488,D300489,D300490,D300491,D300492,D300493,D300494,D300495,D300496,D300497,D300498,D300499,D300500,D300501,D300502,D300503,D300504,D300505,D300506,D300507,D300508,D300509,D300510,D300511,D300512,D300513,D300514,D300515,D300516,D300517,D300518,D300519,D300520,D300521,D300522,D300523,D300524,D300525,D300526,D300527,D300528,D300529
GPB:bin_000029,2.068752084484618,7.242640704233239,0,0,5.826393166055218,0,8.374835371360824,8.287241371755202,1.4553202133538474,0.9253285878088384,0,0,0,0,0,0,0,0,0,10.320344204706736,0,2.516307668712403,1.359281768762796,3.37928430057477,0,0,0,0,14.084512614022831,0,0,7.289381848368807,5.198400333030652,0,0,1.6424217268418324,0,0,3.159591794007883,0,0,0,0,0,0,0,0,1.4421742665657187,0,8.815224588763137,0,0,0,0,0,1.4889154107012876,0,13.859388275276126,0,0,0,0,0,19.758997061637448,0,0,0,6.746883315115648,9.524694904484958,0,0,0,2.714044618317173,0,1.3670871746682474,0,3.309948560397105,0,1.389499188116064,0,0,0,0,0,0,0,1.793006721473904,0,3.398592409919834,0,0,0,0,0,0,0,0,0,0,0,0,7.046410061031275,0,0,0,0,0,0,0,0,0,0
GPB:bin_000084,0,0,8.073213302261712,5.22872560506293,0,0,0,0,0,0,18.203171797956614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1999925895194472,0,0,0.8583104890299624,0,0,0,0,4.446667276721379,0,0,0,0,0,0,4.982285021678463,0,2.523984413289237,0,0,0,0,0,0,0,63.13514695488196,0,0,0,15.569756481503832,0,0,5.327124997403525,0,0,0,15.269505704105125,0,0,0,0,0,0,0,0,0,0,2.5809945875421962,0,0,0,0,0,0,0,0,0,0,38.09319633675245,13.92900871910405,0,0,0,0,0,64.69290575609077,1.3184339633551736,0,0,0,0,0,0,0,3.8813233995467256,0,0,0,1.2860552159397192
GPB:bin_000049,0,0,0,0,8.96933078072392,0,0,23.265269587155085,0,0,4.915812304393043,0,0,0,0,0,0,0,0,2.241220838870722,0,0,0,0,0,0,0,0,0,0,0,0,3.702791144031649,0,0,0,0,0,0,0,4.733805648642897,0,0,2.1293033530583836,0,0,0,0,2.409209660633306,0,0,0,0,0,0,0,0,0,0,0,11.141869862707795,0,10.065367768289521,0,0,6.521895781626542,25.483521445034143,2.733646517140602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.219429205809951,3.440956020031053,0,0,0,0,0,0,16.161549250261686,0,0,0,0,0,0,0,0,0,0,0,1.9547278382173068
GPB:bin_000175,0,0,0,49.95803058198049,4.2381449051972835,0,10.990021213235021,12.802738808999052,16.051845025973964,0,3.7577887001960395,0,0,0,0,0,0,4.072169335859617,0,16.77642301232316,0,0,41.257429490146144,0,0,0,0,0,0,6.559832352222354,0,0,1.0042281417605698,0,0,1.6060999750674014,0,0,2.623711256972438,0,0,0,0,4.76513683781851,0,0,0,2.353174773683984,14.69834155798909,0,0,0,0,0,0,0,0,0,0,0,0,0,50.13500824198906,5.309986641491402,0,20.161413259599254,0,36.71028183688935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.042611206641978,14.305837868046616,0,0,0,0,0,0,47.50431804690448,0,0,0,0,0,8.666937978587523,0,0,0,0,0,18.321026226849426
GPB:bin_000147,0,0,0,0,121.09395756177038,47.099360769765084,46.61172765014868,152.68063775779672,147.06984798676086,0,4.484022445079655,0,0,0,0,0,8.365465562551416,8.870831959591174,0,3.925296168139638,6.608046554654665,0,48.52400874500251,36.199316916714416,18.96798087110724,3.965532142365568,0,0,0,63.65257500632188,3.659713130627675,0,65.86709004599768,0,0,82.68787191068061,0,10.31046039301296,96.88387264049781,18.55012851824703,0,0,7.720185527212898,59.51748840454919,0,0,0,18.388768497504856,0,0,0,14.887086396911721,0,0,0,0,0,0,0,0,0,0,11.407971012173222,84.08275102670555,0,0,0,107.52790430432097,0,0,0,3.8275070661028723,7.170517946140771,3.087190747966595,0,0,9.817833787335111,0,0,0,0,26.624275384354384,0,0,0,4.853508404101061,0,8.296100919633682,0,25.31876686501903,3.5814818489982616,14.187646243522073,11.423207546565857,0,3.918222062885915,7.941435371166459,0,0,0,12.124344204835358,0,0,7.141645353657248,3.9353151497885768,0,61.125166849654455,9.964565454679313,0,0,0,0,15.862480674248657
GPB:bin_000183,0,0,0,0,0,0,0,0,0,0,1.7351042663078884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.235250595355545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80808100360059,0,0,0,0,0,0,3.734424190141669,4.390781472229116,0,0,0,0,0,0,0,1.6300160311922105,0,0,0,0
D300482:bin_000009,0,0,0,0,3.860142538946128,0,4.996941140713222,6.596435297407748,5.259424538795658,0,0,0,0,0,2.2901878808025034,0,0,72.85933053994486,0,3.177137177474686,0,0,5.156058774460009,14.196718972511032,0,0,0,0,0,3.885275841366149,0,0,6.1318513727099395,0,0,3.9203455656731547,0,0,6.656728246504793,2.349311839089314,0,0,0,7.725275769428253,0,0,0,4.794031312767688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.450634567178156,85.85037037525504,0,0,4.456192968610199,0,0,0,0,0,0,0,0,14.574842538436569,0,0,0,0,0,0,9.317396291781305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.372313681598676,0,0,0,0,0,0
GPB:bin_000136,8.02397135792188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3218999950511185,0,12.597185792955864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.577831400140958,0,0,0,0,0,0,3.236184514779237,0,0,0,0,0,0,0,0,0,0,0,0,6.6397777440267856,0,0,0,0,0,19.349081299883444,0,0,0,0,0,38.091689974760705,0,0,0,0,0,16.68513253616523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.247060961687126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000116,5.0107210723109965,0,0,0,3.555920986509375,0,0,27.970888027507186,4.588101275652027,0,2.818566743941362,0,0,0,0,0,0,8.687951122814448,0,27.098429274103413,9.317750444497008,3.059615330073276,0,5.9388572578782055,0,0,0,0,0,0,4.170355319494013,0,2.197152080069765,0,0,3.094021339711364,0,0,2.9780404572818897,0,0,0,0,0,0,0,0,0,0,3.52601708377471,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9783708871463612,0,0,1.5363336548599487,4.5103263463020635,0,0,7.3237301236110595,5.805363592631744,15.347971559901566,2.4998671396586607,0,0,0,0,4.13342978213933,0,0,0,2.198391192061533,0,3.4111514021378264,0,0,0,0,0,4.504956861004402,0,0,1.924010493351063,2.6637603524364937,0,0,0,0,0,6.780957767483664,0,0,4.375180531733245,0,0,0,0,3.6296068462865057,0,0,0
D300452:bin_000016,40.34168059539711,52.093701264353534,52.086576954582036,81.0926674261593,32.10497003560854,40.835209835321095,101.87496218260225,74.80011268771256,109.66996553655812,29.813642370059423,4.971792287658158,50.54635973795553,35.79786739154621,61.93643944564412,0,127.11411452637003,64.54881648623837,87.45278924860328,146.77925895467183,28.70137170614532,42.89459079461103,64.8455000712431,116.92960466261677,79.49012063180591,151.8671872509338,33.71311217827561,0,118.13855774041618,89.12039823265069,113.08817032760764,32.76248852465629,114.51407327694177,103.83658720187691,95.5121728103808,48.966779896564134,51.8134133511517,99.89895841940519,50.337867951081044,145.05611939172059,63.79279384199387,26.38854098690233,44.343395634717446,71.69664623930784,115.62702709384766,129.85710391277502,81.28603225392992,22.344633117565426,46.326588769875684,50.29785470441922,47.8102669436581,98.016969520316,72.33858233392388,226.5363297507923,18.67636180042694,48.97237524487782,28.51591193442252,42.279492853243774,52.079647831379624,46.653461210898435,118.59132551849686,46.62668811983935,58.30268362013831,67.06965102593314,110.77416848895017,0,59.10376183074592,16.885557560193913,105.58672757355119,36.755094857419465,34.45836703012574,26.989292715442055,30.78736310102011,24.696240901866048,22.862658271909204,41.22812039888327,10.438057216990861,46.41920479690512,26.316484611816204,13.637100022056082,13.96729063475323,60.6720533822254,50.18015720326274,12.169784988981718,32.56112104755331,39.633348536198326,17.827007445066368,44.56265521398629,40.51689307224311,73.07843702402941,51.64395887809363,23.793698206430616,10.152792046277435,27.102826236458117,20.971463072978306,29.730297705061382,50.33425699955302,10.198660890011718,13.554796352093149,10.402793510176702,3.7265345080094807,23.33777491214978,33.11678467863507,75.59936915700872,17.780813290383612,70.64296407721321,96.42710985295295,54.8353568758698,108.15775759259488,31.802560977910737,15.26885973958208,24.29796270765411,20.437692868728575
GPB:bin_000005,0,0,0,7.14713728172795,3.3278277508824368,0,0,4.932329184800162,7.6621115651346,0,95.38408304804877,0,0,0,0,0,5.998230918128238,0,0,0,0,0,0,0,10.30380536466435,0,0,0,0,23.60059554216179,0,0,2.920347454236692,0,0,8.905087627813176,0,0,0,0,0,0,7.2883913583031,6.12486448336651,0,0,0,9.805113014337406,10.246619228276247,0,0,0,7.350063333396837,0,0,0,0,0,0,0,0,0,0,6.642929011214819,0,4.123881364740555,0,48.282112070206814,0,0,9.718619398405833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2226929829963455,0,61.688522854295975,2.948325796385898,0,0,0,0,0,32.066768773954934,28.764958887565168,0,0,0,0,0,0,0,0,0,0,0,8.311062897882817
GPB:bin_000053,7.201224208599262,54.99581996431488,59.0608562880509,60.614339457601666,0,0,0,0,0,2.1340920614155614,33.04714925436678,38.27219386076611,0,32.45584837307592,0,39.49954716280078,11.675894353468461,0,24.054557206497634,0,12.641656764884603,11.969125791981298,0,0,21.784275325017127,12.67353921299217,0,24.56854677963084,94.68850025738183,0,7.060438284482392,89.39998103502327,0,141.39923791756814,62.92569599529359,0,57.6950876839893,38.824161767381014,0,0,10.074514941692373,5.726165088187142,22.462079722569484,0,3.3381261828920428,154.8786435010121,3.136865205460365,0,35.59213301802447,3.5230347059073965,327.0026434855305,41.72507750482833,32.47191054723634,18.05499649728491,3.772385445735009,59.44460678636534,15.728593766328265,17.794518347647376,0,0,7.844533635740853,28.560432478877274,3.865033227413293,0,0,60.52014351455852,5.587943306330819,0,17.249517167174336,4.248686965642428,5.509470877149525,17.721319343115134,34.70668147741039,12.61325767984797,44.01756582588603,38.887346103084326,0,3.3714116522365125,9.02955440045516,2.47168799904014,303.8813856818296,15.338215202170522,4.00886709421723,0,9.370585321108019,5.428966486176854,5.989062239957271,7.921603043685243,32.410080852727276,70.13572537165548,9.211802021124662,52.75993629315983,20.54864903568899,26.78861017683873,21.90048418746686,26.62605323352853,2.4195826931041022,2.786883976916914,82.47674855150152,5.26500652162975,5.226737907892139,36.39703178762322,17.589725627102112,23.748601816767362,9.265455488425559,0,23.533649287265213,390.98549179280957,22.027820459726517,13.866881345042593,1.8292494126662822,4.302001772644763
GPB:bin_000194,0,0,0,7.722251342065974,0,0,0,0,0,0,3.5928780866689354,3.5119773643588017,0,0,0,0,0,0,0,0,7.994804799060657,0,0,0,0,4.080600967330847,0,0,0,0,4.351995150924976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.448667787849655,0,0,0,0,2.496909294308878,2.381230369982106,0,5.432603570727684,0,0,0,0,0,9.575184262366756,0,0,4.764158247443595,0,0,0,0,3.5092861939646567,5.181124048050226,0,3.1552523779595627,0,0,0,0,0,0,0,3.8146305271464565,3.5844319518934658,0,3.693652067274291,0,0,0,0,0,5.426186164403185,6.716830082813523,5.034682975987307,3.3481471912875636,0,0,2.3238463366546513,0,8.626443191877136,4.27701500348196,3.4070631216086076,0,0,3.250809628262423,2.385287826884047,0,0,0,3.342640642634929,0,0,2.862370233833725
D300511:bin_000016,0,0,0,0,1.8889342194139773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.41884730843451,0,0,0,0,7.575011716629521,0,0,0,0,20.648803442722258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.390970159402354,0,0,0,0,0,0,0,0,0,0,0,0,0,7.969724454094975,6.058143703758649,0,7.398728422576399,0,0,0,0,0,0,0,0,17.914305077430903,0,8.552128043373445,0,0,0,0,0,23.611846327272154,0,0,21.487961373897033,1.9297316919936927,0,30.798944885199507,0,0,0,10.799248337474895,0,0,13.422761842786995,0,0,0,0,17.86367350333404,0,0,0
GPB:bin_000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6847437011430182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.005075309917114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4463860373938155,0,0,0,0,0,8.186230538204569,0,0,0,0,0,4.989979756531895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6378573932377605,0,0,0,0,0,0,0,0
GPB:bin_000031,21.896095122561203,70.28802738779275,0,0,8.140259183658644,0,0,2.4871684579630795,0,1.7517156285380135,0,12.044280494499507,0,21.367046960434436,0,0,0,0,0,7.6769382996364826,78.34333532923567,5.90525932375231,0,0,0,3.2837566064540633,0,0,36.35321660244842,0,72.47866425359652,91.89191047288357,0,0,4.219621207482869,0,0,0,0,0,8.145473781211052,0,0,0,0,42.84406744835473,0,0,0,3.484946676199954,0,0,0,25.15152167664099,48.462290417281956,17.695075240675727,0,6.243079632352712,2.990104717420699,0,40.20703768312058,0,0,0,0,0,31.768340076854347,0,3.295975887285825,0,25.186117029059577,6.271565344355419,48.57284766837442,24.535848931292875,11.297503427106152,0,0,6.874474000172263,42.552088900326986,0,0,0,27.758081069609947,0,117.07355228762579,0,0,0,14.266516264874575,0,20.629687300561102,0,0,53.48826741493979,96.12157172640018,0,4.136031987015912,0,0,0,34.242199636586655,8.664948876189369,0,14.994108283063921,65.93068632405637,0,0,0,64.04020013677292,4.852183022515646,2.0674711848084506,0
GPB:bin_000172,27.12156225436774,0,0,0,0,0,0,0,0,4.6553074265186245,0,0,0,0,0,0,0,0,0,0,0,9.994292851907618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.147630796184027,0,0,0,0,0,0,0,0,7.129695309078199,0,0,0,0,0,0,0,9.28889967069608,0,0,12.472920540866571,0,0,0,0,0,5.038069774678254,0,0,0,0,0,8.599138471339646,0,0,0,0,9.254170126102903,7.17935634577354,0,0,0,0,0,0,0,3.2761905745048274,0,0,0,0,0,0,0,18.294580273913613,0,0,0,0,0,0,4.43509556892303,0,0,0,0,0,0,0,1.9572421054804843,1.9639889278377576,0
GPB:bin_000143,66.94781174031344,166.02398525704598,136.38800111744268,35.146326800628636,6.640138102331326,124.43927508701287,12.250752399675038,10.654327305093124,48.64152848598734,38.00372674177444,5.230619586351543,82.4254905326967,202.11522002086195,440.5434341647955,260.8769460763493,153.42420804148702,40.2304839442165,33.09156589629527,58.61992307537789,5.154515029666281,180.95715924365945,315.05046819316186,79.5220551005274,115.27957914904958,60.03608909141099,14.767887314726822,173.27709120307946,73.0936429812029,200.96784287380746,43.72911913583328,88.98172724416806,129.4531054076067,14.831815142342442,19.906777612959353,116.55338304945471,66.99623908883277,11.723922488906855,70.40345562317414,32.656154642802484,72.1319920155448,27.027865450457178,97.53168589920277,48.661253544556786,38.445195296717685,67.73805660646572,205.99412949123015,26.92395943326852,77.79855092782327,87.18196319935687,144.27578800314689,27.136027110203333,31.934124309907695,42.42369301554832,120.15163755261828,48.034431565229475,260.9411534717242,21.2431425652682,154.00813190131134,27.678171121561654,93.7567135091076,40.27179784641707,165.74022398140522,34.91944203245347,26.45431666080955,245.3640728093847,4.958258462671388,40.75103911194369,31.197183696519463,88.0805250406771,74.90306764525046,37.192918113774965,12.024178262343487,135.53364204516862,64.42657649812597,358.52741721014985,64.28499095960701,106.01411340883595,22.531856746166763,52.49369264072043,35.74419798533118,34.820537171846986,22.278288788525213,96.28549708079487,130.65676886352392,70.15041573796672,93.11846031473532,127.39986659440703,34.41867404946444,66.74192561716654,95.89994207770202,48.85257108113822,2.7384283280419095,13.377721100304148,34.33443096467651,40.62812248712591,30.302566866913114,11.531144987360431,20.31118790825953,5.579613339151104,2.057711897347689,43.33890467008623,127.28182687383396,55.470126321138864,30.495313305375177,111.54775338313229,87.51194634452729,40.62361833989351,20.053737065072813,18.69270802378107,73.58661413001724,28.050244746041685,21.722849777060244
GPB:bin_000001,9.74908873851348,6.048976872313549,0,5.80045758189791,12.663535665661703,13.762144131071343,14.440061974452883,12.718637718276394,15.30807286623173,5.612171158176494,8.719854660658074,10.96447742297275,0,10.038040289175573,4.80226131597432,15.1100306692605,10.864534945902431,26.28469080702647,18.239574330320366,13.169788032340028,44.98065466297056,23.623351996970655,25.275871588008638,28.44649789419828,9.829628066564725,7.589449600952742,4.36570852929189,0,8.419882699473044,19.214284475457365,28.11769220318602,8.089920768668215,12.222791509731204,3.8065581921034606,0,17.278377737759033,3.0962295020364277,7.2465161049750115,16.03072273658834,11.80361845243085,5.873951073713178,12.6805540701086,6.392669150655155,20.613840479377018,0,0,13.095029903251636,28.69812457905645,5.057826442625936,33.883823916241994,0,9.285002991770464,17.963305284883035,7.8821227984471705,16.620983150695622,11.785588338165454,16.96467542903723,11.025685866991957,3.7890700652408307,17.2462920835152,4.9900418847864865,4.202028333656117,8.303066347929898,31.313900314786284,4.496363625852366,4.190465935730411,3.9802832209371903,22.097151603271005,15.690210117676306,9.697708332731125,15.364222761158437,19.411495625077688,8.655827882144479,16.996544288319956,11.604275485692979,4.069602744913268,27.219655209293858,6.760967657082403,10.927224822155868,11.021313835276299,0,7.519930683424436,16.562412378703222,0,20.69177826789498,6.383888954730322,12.82165145729573,5.251424342894473,37.67065376688472,7.518160191242062,9.220903948269832,15.077403027613897,4.038059078072202,11.285333965411088,6.750236306507607,7.285575330467786,6.390501201044085,9.252989602513665,12.98486193051577,4.306812564857826,23.726401868483507,15.442232814663434,13.181386562759252,9.868470497096393,15.993903725693672,15.335678091279352,7.174540177887493,0,6.335868870845125,6.453696932206771,9.199874837042454,3.7317639305215513
GPB:bin_000202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.298829816780785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000104,52.725973790934496,0,5.441067629642201,104.68725242827153,29.256438009271548,137.31436301576784,28.675223215071657,40.956858348655636,71.66202009375772,36.637130002401335,190.785102986318,76.84710955935842,5.1411471342769195,27.858276122624456,53.895022897193954,47.16008599739585,76.31198491876654,60.47584474554644,41.78053058956665,25.867667387536855,94.216477951724,92.40072307669557,179.26527576981823,202.80917549679833,194.59255811267687,24.534257061229834,43.27456985457483,0,0,129.1593986942649,53.99797752603266,0,92.8303227437479,78.99274881112756,18.350289392645152,55.6983837813362,96.84055341986122,64.55948869153963,32.4014836170454,13.783209381687737,50.251612099070236,47.14610754744751,31.46186418298601,82.7932675278143,90.29652623195213,42.20175022869026,55.15871702476615,129.05489481656542,244.29267282751297,229.39601124754674,3.2774007547658766,83.63141116149299,81.03279266895439,53.00593010211662,73.79494846282823,61.38571155943869,17.93428086332597,145.50196719395117,7.88236694240949,49.82102654637923,52.28021264144818,0,116.08468898477018,14.018519157518469,31.784671309249084,58.23144087890296,22.955748523108102,62.41677188648513,15.214011125015228,39.03582497149734,5.531100114573995,145.82882349337308,54.60130432669997,67.74889915305381,0,24.025821753284934,192.9456361532714,75.2139899988944,81.40436592413046,12.482791014074925,18.798163154214343,20.276111357191297,36.25587394184542,47.25163252098704,31.479645334683525,63.149777858839485,77.11178464314109,52.335210976005655,107.55054600459282,46.61577149424348,22.735438293065773,124.9125906750711,77.8332416694424,51.29876348814789,37.96532921890393,29.085950214183654,12.555605710531301,50.942893982787844,138.7767130995329,57.51114578924722,51.838500665120705,55.45772205489552,118.55074106910847,42.55455644653014,65.72920679162532,70.95602034586277,112.61078009609568,35.413786765612024,16.66005888554079,58.89543485655012,21.919970029076584,38.03758055213821
GPB:bin_000135,6.452445501327061,0,0,10.904016575681347,7.3954673083875715,280.04922269467744,31.951718156482098,46.75389743915782,28.801895082048105,4.398123326940796,15.430528366448954,27.56163690072336,0,0,31.015884395345374,9.44363338403713,8.844783756060021,74.36809247765063,9.479146601026917,5.710795733289809,14.774886058796792,23.333357847021304,39.491693655446355,71.14154946751525,13.29916599688945,4.899293816003105,0,0,0,24.96123674244401,17.42165267172313,0,28.344351049929163,11.026818290943632,0,23.399971817166477,6.547171136223671,7.794724116629485,70.07444490730505,446.23004783490364,30.91482473978325,0,17.140891868066383,27.2831890821411,0,10.253000238178155,82.7317041694462,29.07717589029761,10.200691191109028,33.85046539631991,24.7194408411959,46.49085765961021,8.870546851351211,4.953417666746059,7.101647035156424,16.85828067635005,7.61520089046367,87.59107230462511,0,8.798808729656407,28.755991224416015,0,4.500179345304237,28.010071330087406,27.703938859382845,8.54487855286369,17.01620418035875,7.602319342818075,3.1645194257534164,0,8.81030248625731,9.692866421909354,21.787180701306564,7.252062233769487,0,4.094481763239527,300.97309061302883,41.407094387820464,23.359797045641958,5.2294813314823125,15.439495631660805,25.716301823913277,6.947851319896037,6.66926116377073,8.343079501211292,23.03099732120744,10.819681581427039,3.3002382730470576,4.848835156993565,4.645826236225284,4.809087398098181,10.162615898344425,9.100137308283191,6.381632573662051,47.279265310537816,4.255856952667074,4.880896688564507,28.08017257003719,8.313580045415165,3.545912872343151,7.210001489799617,17.944671973642883,91.84120017118462,6.249436580558779,8.851224529882819,8.365177404769067,14.58703608636283,5.46711385959635,5.963017859565984,13.643124669658286,2.8722648654957665,11.491408031443312
TG3_28:bin_000042,21.191875932290724,2.9342304482649824,0,0,0,0,0,5.29074402167115,0,0.8105958632895417,3.4153344671730985,0,0,0,0,0,0,0,0,0,15.045282025528197,6.927393805202346,0,0,0,0,0,0,3.8904456886396352,0,5.180633369613717,4.610421493420058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.224332251144886,0,0,0,0,0,3.0026155480422596,0,2.427587030914247,0,0,1.1976633690723113,0,0,0,0,0,3.1131742597214935,0,0,0,10.838954303519321,7.705169301195013,80.45022524330571,2.237161691649102,0,0,0,1.3623812875366617,17.473877190591494,0,0,0,2.3570176404806933,0,4.670069430572228,0,2.0197407601704866,0,1.0956177902072837,0,5.50088398429551,0,0,1.6616291074465643,5.310122600314015,0,0.6919720784179015,0,0,0,10.984573680604433,2.9812207011012934,0,6.3746562542589,0,0,0,0,4.054491517671285,1.0485715299182479,0.9324120729665094,0
GPB:bin_000146,0,0,0,0,5.333786729238171,75.42056595215561,33.552382023354554,18.009600945244372,27.34715778338903,0,0,15.11006867118592,0,58.72120832878234,0,9.595779974571807,4.191818212633712,15.819365134536447,48.32921008497407,4.0738240805954264,11.545750032148424,0,29.27376306584589,40.58526004174183,9.505468460378346,0,19.317463400566137,34.53927138488954,0,31.50483679092548,17.115282903441198,0,33.118539713661114,0,33.89526716012928,5.721262671725044,0,11.002791397888803,35.70601705507523,42.636194982478436,0,0,3.0405683518538744,22.833640110902646,0,60.61544996763636,3.3866010749141675,5.726750770889615,0,0,0,3.614397543914209,23.550402003263805,3.703700216349478,5.30214945170123,0,3.569120725806495,0,0,64.63721781350901,0,25.315713665420724,0,18.132598932403297,3.6840076252295453,0,0,20.364802560252066,0,0,0,26.065646274791277,0,9.480086001742203,0,2.219007977651599,35.79842696012573,0,0,2.5775099848431613,0,3.1929841646817145,12.713181714729682,18.315844949361523,17.253695992665318,2.5365510094605144,0,2.0260770798147174,0,2.6505904818066823,5.068178871141046,0,0,2.66628805956417,0,4.131005231449821,0,2.0757120943178267,0,0,19.689927777691093,0,4.963178620948289,2.3623442146556997,15.857499352996152,9.630645545734966,3.069784409171152,0,3.2593255987005043,0,0,0
GPB:bin_000067,90.42512960580925,0,0,4.6487220698071585,0,0,0,0,0,12.524817441641607,0,0,0,0,0,0,0,0,0,0,0,50.87009581765935,0,0,0,0,0,0,0,0,0,0,0,29.985194102968205,0,0,19.024320008604246,0,0,0,20.505126552689305,8.435154594555211,0,0,0,0,17.605573331691126,0,41.924064049599316,14.790327854775573,0,0,0,0,0,42.63747062889934,3.284575932914628,58.55996821979688,26.857871194767366,0,19.449111342600823,2.3782243158452587,102.03466158507231,0,0,32.85525696080991,7.156487142635346,0,10.006036850810855,4.01264095743066,0,0,24.529216709933653,0,0,0,0,8.360171009411763,43.51415841008778,12.689876738955641,3.682392258259253,9.53974216748965,0,0,0,27.48822770723702,36.51119462859056,0,53.13742769440004,0,0,9.88534320277487,15.117540781269108,0,7.739962651322426,0,0,14.921646707184111,76.75964226454764,25.229829675805497,0,112.26612624130576,8.425570226529357,3.0557220411841595,0,0,0,3.402363912816078,0,43.14244972977286,0,39.597491237459
TG4:bin_000055,0,0,0,2.8498473406546116,0,0,0,0,0,0,5.567142443216326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1418774676318537,0,0,0,0,0,0,0,0,0,0,0,0,0,4.460375078323198,0,0,1.4341007603236247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.405292946804843,1.249424713319051,0,0,0,0,0,0,2.669192715109099,0,0,0,0,0,0,0,0,0,0,0,1.4860698991791832
TG3:bin_000068,0,0.8395905469185347,0,0,0.8704193532000107,8.867179032378777,2.935367698468681,5.645277938169436,3.1486099698420595,0,0,0,0,0,4.757815490176081,0,0,11.43969749767039,0,0,0,0,2.398073955785675,3.4922639085419838,0,0,3.100156393177023,0,0,1.5448722000560735,0,0,1.9555351667489416,0,0,1.709079219174199,0,0,3.61075122626909,6.850916934011231,0,0,0,0.8074820543385826,0,0,0,3.7456999631993244,0,1.38601659636794,0,0,0,0,0,0,0,0,0,0,0,0,0,6.865226153530558,3.890479017604218,0,0,1.8383275353203112,1.4329578164984138,0,0,0,0,0,0,0,3.897517292245838,0,0,0,0,0,0,13.180245366275303,0,0,0.7039437992800407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.526200413610123,0,0,0,0,1.2081983684387478,0
