sequence_id	D300418.lib1	D300419.lib1	D300420.lib1	D300421.lib1	D300422.lib1	D300423.lib1	D300424.lib1	D300425.lib1	D300426.lib1	D300427.lib1	D300428.lib1	D300429.lib1	D300430.lib1	D300431.lib1	D300432.lib1	D300433.lib1	D300434.lib1	D300435.lib1	D300436.lib1	D300437.lib1	D300438.lib1	D300439.lib1	D300440.lib1	D300441.lib1	D300442.lib1	D300443.lib1	D300444.lib1	D300445.lib1	D300446.lib1	D300447.lib1	D300448.lib1	D300449.lib1	D300450.lib1	D300451.lib1	D300452.lib1	D300453.lib1	D300454.lib1	D300455.lib1	D300456.lib1	D300457.lib1	D300458.lib1	D300459.lib1	D300460.lib1	D300461.lib1	D300462.lib1	D300463.lib1	D300464.lib1	D300465.lib1	D300466.lib1	D300467.lib1	D300468.lib1	D300469.lib1	D300470.lib1	D300471.lib1	D300472.lib1	D300473.lib1	D300474.lib1	D300475.lib1	D300476.lib1	D300477.lib1	D300478.lib1	D300479.lib1	D300480.lib1	D300481.lib1	D300482.lib1	D300483.lib1	D300484.lib1	D300485.lib1	D300486.lib1	D300487.lib1	D300488.lib1	D300489.lib1	D300490.lib1	D300491.lib1	D300492.lib1	D300493.lib1	D300494.lib1	D300495.lib1	D300496.lib1	D300497.lib1	D300498.lib1	D300499.lib1	D300500.lib1	D300501.lib1	D300502.lib1	D300503.lib1	D300504.lib1	D300505.lib1	D300506.lib1	D300507.lib1	D300508.lib1	D300509.lib1	D300510.lib1	D300511.lib1	D300512.lib1	D300513.lib1	D300514.lib1	D300515.lib1	D300516.lib1	D300517.lib1	D300518.lib1	D300519.lib1	D300520.lib1	D300521.lib1	D300522.lib1	D300523.lib1	D300524.lib1	D300525.lib1	D300526.lib1	D300527.lib1	D300528.lib1	D300529.lib1	D300530.lib1	D300531.lib1
GPB:bin_000137	1821652	137209	185059	877310	165305	133547	117434	133124	153110	1222652	1218300	256455	129759	175611	87055	374000	386786	140659	395505	194175	289409	1646113	139886	148464	142728	282777	87532	140639	151085	135198	278294	169299	122923	198454	253105	189221	226658	408169	126077	112026	1397938	250633	397690	160207	162886	178849	990070	193236	778073	1357954	172300	439361	344123	238395	241332	1231501	311063	1833961	255220	224078	1281596	144078	811143	148854	128565	370929	1093298	145109	932246	247763	244724	284454	1211408	269525	135744	339706	153051	1605094	1418465	717745	199655	918690	245851	89567	263745	729641	1485769	227947	1770238	324192	239227	1317634	999805	255299	1431262	398964	268694	599093	1245136	814300	292390	1768098	362554	298015	191758	170974	382036	180116	283389	1338406	645610	782175	0	0
GPB:bin_000139	83897	32534	12214	1962050	162133	2608	16714	339092	69335	49466	39731	196223	12296	40184	9892	32002	34351	23174	33526	158981	310388	822020	17472	15860	33041	458416	10992	37371	36151	149746	311993	35345	70912	22441	54354	112355	5878	33634	17271	6461	395430	11811	34165	269087	12240	46330	303407	127585	1965462	1368040	27670	230230	34219	204275	309717	34304	311084	38530	11228	35651	151925	23765	473389	14925	11674	1918699	2401978	121438	37756	11740	300224	282335	842232	284089	16846	317195	11687	2401509	87340	359890	2039402	322548	253307	10534	304760	363906	36606	259357	31817	33328	291532	235895	1405254	302655	259242	44039	299510	264511	433469	191251	293073	39833	236474	293617	274414	106098	303879	13659	315047	35740	32740	211059	0	0
GPB:bin_000140	3414506	3308793	3277948	2599767	3951404	3976194	3962857	3935143	3969064	2832124	2368266	3815860	3479152	3896328	3974401	3970522	3680441	3975262	3968617	3914120	3918841	3947777	3969857	3971460	3980393	2136983	3970679	3571093	3974929	3969269	3776259	3823361	3963760	3060372	3962306	3955143	3189506	3779312	3965940	3970768	3715146	3794837	3963148	3973533	3280802	3974217	3956656	3918019	2004327	3438721	3006913	3758565	3490527	3728218	3971139	3968187	2848476	3964856	3964610	3423783	2367881	3578941	2045843	3960458	3972635	2136011	1854419	3974847	3953771	3915025	3925803	3549384	3300113	2931283	3978773	3580881	3966842	3183843	1405982	3719010	3636074	3883924	3907885	3973230	3907150	3767922	3829849	3488026	3935088	3847736	2064262	2938048	1919623	2739568	1478153	3958488	2353987	3630578	3702808	2892033	3643017	3914212	3955986	2288201	3971129	3966600	3852420	3429333	3135448	3466145	3932435	1838728	150	934
GPB:bin_000141	3705818	549943	815066	826495	695843	571117	478730	621603	710907	3471084	909445	813123	680392	494371	235189	797173	917038	604331	796777	790508	896984	3753627	589579	676472	658432	783745	220606	754372	630275	554074	855007	691942	529552	624839	754012	785464	713394	898462	565464	424044	2326195	854726	896282	720608	690703	385628	1009683	808676	864027	3460859	735562	1023103	811624	479888	656682	2912639	830603	3746477	701826	664161	2555202	754252	988306	658721	559462	819731	1994431	642533	3364359	864845	616237	763114	3653016	726714	583661	920800	678943	3432953	3468501	1045400	756677	1091246	756605	224727	792601	1085639	3725069	713367	3241900	886551	665997	1051088	756858	772328	2905266	920080	757521	943053	979400	822022	798839	3729521	888889	762811	564062	731114	997309	654400	760869	3612192	1388669	803214	0	0
GPB:bin_000142	1442437	34967	42768	71177	49533	31004	37184	50574	47331	1232870	69144	63134	31876	60149	24013	39507	54651	36610	43792	40553	68141	1458434	41323	40761	36810	64180	25031	30530	33352	43539	64351	38640	44608	69193	66939	46646	47398	54687	48067	30630	1339871	46288	54191	41372	39589	65908	66851	49610	72652	1457246	67165	57328	37833	61020	63905	74514	66483	1458344	42712	32557	1355736	36762	79225	41956	27070	70340	1258447	49765	75821	44152	65901	67394	1436468	65113	27306	52675	38038	1367845	1418434	69312	63675	59359	64881	27617	65008	59723	1218447	47060	78743	52374	63639	72841	72580	62505	1291137	51644	62857	63009	72017	70301	65294	1458073	54832	65901	63284	44993	54467	54124	66365	1453485	1299576	72962	0	0
GPB:bin_000143	4824271	3512426	3495442	3655822	3710743	3735324	3875983	3640440	3910574	4822692	3444582	4804541	3466388	4811281	3796869	4825874	4792465	3979631	3601886	3544005	4826583	4826755	3929772	3845384	4761285	4802865	3780712	3526684	3530048	3923984	4823884	3542619	3844014	3505019	3858883	3969316	3437843	3880152	3893071	3716484	4822828	3547418	4814604	3935978	3475424	4826492	4821641	3936574	3646234	4825317	3462569	4822123	3743628	3831999	4824228	3827338	4820333	4822464	3504571	3559855	4823215	3577748	3906666	3838418	3812657	3440000	4823547	4026654	3872768	3540327	4823964	4788540	4825903	4824162	3493815	4823952	3834363	4797419	4823526	4823318	3495238	4819443	4824854	3795865	4824723	4825044	4825634	4822646	4000586	4824881	4824301	1986957	3604634	4822744	4823028	4823179	4773651	4820418	3545698	2132451	4823883	4748461	4823798	4823020	4825612	4017153	4823501	3477188	4733215	4032690	3677330	3689984	900	1050
GPB:bin_000145	6966	5983112	1526715	89448	3762	3048	1204	94546	3028	13033	2494	1046	7687	2943	3042	662182	2322	554729	603367	3661	4932	32961	1150	92232	1812477	7783	3298	719419	6080083	629	3909	2229162	22237	1546537	2105558	1831	902434	2530	1265	79730	5312	150121	3353	2236	7132106	212115	7658	3084	19882	4958	1029888	2567	114219	748	1931	3721	8411	29792	833070	923	3958	4575311	20240	3035	2800	83958	3968	277758	1083897	1985173	6381	8276	4613	3130	1244073	3003	633185	4570	101481	6155	440365	6741	15743	14130	2931	6577	3690	2628	801386	4418	5257	3813	7938	5762	4896	2602	5460	5224	302689	9627	3711	29528	5455	7576	22523	3279	2482	552356	6628	2702	81983	3193	0	0
GPB:bin_000146	424086	240598	243176	370269	3482767	3716444	3715875	3715591	3716330	331204	331388	3337095	182845	3407193	392650	3674600	3067052	3713377	3716269	3202686	3456110	436250	3716010	3716187	3680734	980806	3714850	3716074	270604	3716160	3412280	302164	3716246	342277	3316022	3449384	305337	3706275	3716306	3716278	422737	318257	2356123	3715818	219837	3384506	1980634	3397198	371584	421919	278286	2368725	3716061	2701086	3039188	389200	1224851	436751	287732	3716331	416960	3715629	355366	3715799	1927590	346015	398572	3715474	357397	304325	690611	3334338	415512	3375586	228028	2170901	3716261	420109	405625	1422811	270273	2420333	3413070	3715379	3462988	1682901	381387	1742019	392042	1796804	3119683	348125	345762	1798811	453395	3083991	830024	1354852	369334	321282	3601049	430981	2762366	1372839	3386848	3688296	2150767	281083	1121498	379561	348599	366081	0	0
GPB:bin_000147	1202265	713507	419162	1066803	4685202	4684888	4684533	4685431	4685152	682534	3693363	866992	335657	773924	436632	672485	4606447	4347462	567306	3191225	1936316	1123865	4685238	4685078	4679971	1726400	426799	405079	875752	4685065	1498747	798585	4685129	457711	937713	4684897	407399	4654170	4685162	4683360	1297853	458305	4579195	4685095	322443	914478	941909	4684156	936498	1058672	438849	4680486	695204	874866	1071060	862177	1301178	892771	578186	437966	1063951	453165	3621903	4685226	514825	1060742	1234564	4685054	742536	463500	1218738	1579367	1720762	1670483	586075	1077437	4621683	886710	1242942	1121386	438115	4684443	1394013	613435	1289943	2168863	876676	4630032	729507	4683879	1810749	4680447	4666844	1402865	1421016	4587615	974939	895178	973113	4621739	1379100	905679	4390435	1496244	1050968	4685337	4653211	434054	1310080	766159	599195	4680562	150	150
GPB:bin_000148	196959	11077	51105	921001	137733	11393	11384	11479	123355	133090	2251729	2040662	11515	55599	14471	47484	58723	11347	45422	115237	2031710	198236	86801	11688	59532	1424597	11194	10472	10968	115937	2021159	10118	11201	155304	99540	167913	148872	135922	11509	11408	270217	67207	132588	127907	28124	52922	1630584	169210	247661	192494	146248	138591	57312	97160	2010531	148164	2000897	170035	52868	11008	202890	10498	2637778	11693	11361	142451	209670	109630	100573	132038	2066894	1632520	156263	1666978	8939	112424	11403	183783	167900	1191659	2269069	128458	1370560	11403	1605006	78722	155463	79711	127213	116800	773748	1309153	2626797	2031589	197861	111908	1971582	2097058	313345	2148641	1866377	171545	120334	1816297	101023	174963	112324	135178	1895650	151231	178253	2636149	0	0
GPB:bin_000149	98340	60647	25155	65870	117128	25271	39164	54236	41119	3271767	53885	115925	23528	151054	19477	110128	138848	43438	134793	96310	162965	82507	36203	26188	132063	536279	18207	20901	67184	41757	112783	63391	40760	43866	42409	148216	41017	132214	36126	24313	1703882	40475	131600	45168	32122	67297	170665	153716	59361	94016	45848	120833	121924	76117	111658	63195	582347	113349	41103	102419	2672363	119236	83870	53793	20210	61629	1375643	55792	64616	40816	88273	89405	89938	104926	54485	104792	28870	1421657	137950	153281	44670	154372	108451	25435	85582	195470	75196	108874	71055	128333	87631	85093	57298	123577	3493112	124300	115889	117573	52750	72962	103439	72803	119955	117748	116944	187985	92049	38909	272469	64001	69178	85224	0	0
GPB:bin_000151	241960	177449	133709	218227	3336197	236611	318791	357871	342233	204219	307085	270231	161804	236225	187891	184393	214000	313385	185417	3320565	419871	257525	320948	232542	194569	380342	177509	180239	193536	828631	358507	190840	289363	180837	242079	2721385	159347	213599	325138	225547	305218	180090	217108	350109	124827	279498	271868	1897688	202154	230427	173159	272438	191786	293420	254213	220272	420215	227132	175211	193173	413134	192196	321275	369985	219709	215372	349894	1741665	218662	176175	390285	399454	266214	337750	148527	279665	231433	239444	229302	290298	168111	268183	383180	214461	372440	882107	226069	218331	200444	212227	379888	266706	208027	314849	595301	199361	328217	236207	212573	243927	349967	233070	278592	389874	325615	2191576	275043	172722	415304	200109	204034	271967	0	0
GPB:bin_000152	543993	422111	386857	2465422	3088662	432241	401253	473760	505600	394102	3594363	545393	351946	522506	400622	308250	453130	503791	407930	1981451	1817004	533683	470772	460242	490457	2643467	392960	373745	431864	3130802	624670	2990369	401686	426623	520081	3449339	381745	427733	451750	427666	454274	421868	473389	507918	367545	528176	479587	627734	657536	520214	405414	427288	446031	553129	510497	487903	659198	510605	404221	374249	483059	404117	3594963	460375	409785	2571647	502198	518587	451980	402364	608303	837765	579117	590908	354624	474405	460934	523443	492859	517439	377287	487000	595545	415838	593951	516444	464890	353487	468441	390711	618657	3258610	1257335	648420	607360	327959	583918	433691	508870	3557923	601806	493956	442638	1242887	591244	3487447	412577	386273	664324	436083	397747	3455614	0	0
GPB:bin_000153	8027	4985	6679	2170	19956	1612	2447	17840	2748	3761	49319	11419	5913	3802	2777	7060	5920	9543	5690	44099	11503	5665	2953	5557	6164	13109	809	6952	4949	7128	20655	5669	2875	996	7267	7342	428	6361	2556	2451	21003	5411	6505	11770	6817	5673	9671	5291	1479	6145	935	6553	5891	4047	14040	2222	18749	5175	4308	7295	7980	7400	26086	3656	2889	3769	7111	43418	3506	4694	30736	15203	9335	7228	1425	8462	1559	139147	4721	7296	2076	5969	7475	2610	8746	7899	4558	4270	1544	6174	16071	194033	3029	19256	8397	6087	18420	5932	2430	1581374	8351	4632	7737	12803	10621	50458	6395	1840	21939	2879	3130	36934	0	0
GPB:bin_000154	145455	52844	63998	102751	160117	62550	71718	86781	92363	123160	201661	132578	45365	107557	57400	83072	91546	91765	84547	166199	179355	170737	83709	79084	96122	211907	58114	62453	73797	91789	174935	56138	78028	73492	140392	104147	67017	88642	78920	61492	3942901	66192	109308	89698	53660	140437	376924	105288	95614	162635	78820	200947	82517	139336	140101	118361	236070	147895	69989	54400	3961817	57290	132719	91280	71043	97629	3360948	96555	110911	66294	191938	194857	153638	179674	41770	201723	76805	173374	139081	300162	73387	258229	157067	59718	166061	273387	207527	127939	119659	93415	180183	143426	102076	183218	3878513	89427	197684	275150	110457	155764	172506	130486	231554	272484	147713	123698	160292	71666	235215	109720	122591	107251	0	0
GPB:bin_000155	188193	67875	44532	173957	2023364	50741	83735	97751	122523	165292	168719	103863	30794	107672	25022	137798	174169	89856	159915	2314845	136610	133024	99131	89560	151585	209012	25409	130101	81163	2372229	133042	71076	89263	187818	113724	2437355	130209	163089	97885	51443	179514	57564	185421	107511	33316	115516	245380	472500	245986	190903	134020	214185	163606	106981	106443	98240	232183	128960	64460	137838	164087	85218	206554	109988	37139	151249	164598	118737	79596	45039	204129	176640	188464	186280	69588	264992	84743	236163	196093	263332	127777	262981	109943	46597	118066	300037	113634	178814	87540	175016	174681	284810	144035	170115	203120	193761	176883	246412	167436	252447	126484	117148	224764	211731	106661	1845933	192773	141235	243294	102025	89764	304288	0	0
GPB:bin_000156	969220	53148	54663	117100	561313	71234	63633	76839	91330	1002717	107869	103236	44436	100554	57387	59375	83412	74246	66735	504681	113853	122620	74338	72312	74210	119731	54746	67892	60590	76476	107431	52296	66033	84740	104895	861338	66586	66070	69229	68958	1202182	78091	78988	81830	58611	105541	2000305	754636	118727	1923512	73004	94131	64551	107703	104123	89473	128245	117435	68064	59241	2041332	64203	505354	81374	58571	100885	2195931	88145	86849	74738	96048	98782	2316157	106484	42069	2245711	71386	2351977	112179	2302243	69712	874211	93421	48955	99366	2289513	1418920	601851	93015	59210	102229	169373	101134	105428	2438497	65076	1674160	1596287	120788	175436	103306	119254	94159	134585	91750	349070	106082	64947	126964	91366	98197	110506	0	0
GPB:bin_000159	133723	32659	26393	49336	2592317	44577	572192	3100596	103774	411887	128686	56985	23453	47686	37650	57040	53901	3439232	68391	2252094	82679	89560	92320	47260	57614	2818341	38033	34745	35731	1561650	78535	79306	489227	41351	51492	229449	38617	59111	253821	43181	164175	41643	65514	68933	25628	58572	100980	603180	46321	455926	38902	121815	74865	61216	61546	81549	2601112	101926	42888	47917	161282	34625	199084	1498049	40815	53319	343880	2448743	81500	40298	77599	75454	282688	67670	25312	111700	43253	646919	279532	119529	37338	109618	68057	38225	70064	123489	78745	65236	90038	69138	77522	171905	47350	70353	142293	59301	755018	106198	145898	129793	71863	83066	111473	138374	73030	86925	82682	38498	2427740	74776	59098	90127	0	0
GPB:bin_000161	2279	1156	3150	2224	29894	1095	1366	2912	2826	829	15927	2359	2747	1672	2597	3545	1934	3198	2176	1338720	2354	1358	2032	1763	2594	9880	300	3852	1889	1241	4949	1802	1368	0	3815	1876	243	2232	1960	1041	10112	2329	3069	2180	2943	2778	3597	1629	3026	1703	1136	3811	3571	1523	3382	600	5503	1778	910	3134	4245	2979	13532	1397	1976	3915	3162	11295	394	2707	5041	3376	3577	1887	521	4547	1493	2684	918	3941	321	5361	2332	989	2038	6127	2212	3256	600	3594	3929	24687	1742	2637	3764	3374	7963	3779	2415	27337	1806	1626	3661	7361	2528	11796	4024	499	4648	450	1841	9953	0	150
GPB:bin_000163	46025	0	3506	10223	50062	0	0	309	42383	33726	68454	3787	371	3474	0	1453	2815	150	1251	45813	7721	44404	35400	0	3036	17160	173	0	0	41443	4755	0	218	10568	6915	47755	10876	8403	0	0	69870	3989	9355	39922	780	4363	14439	42607	12520	40154	9799	872027	2736	2785	6492	36921	19703	49068	2866	149	1676273	264	48653	0	150	8689	44756	39016	26794	7921	7174	6555	31353	6894	105	8843	0	102434	35665	1447079	9722	11687	3930	0	3600	6126	34403	5662	32280	7585	4417	70342	9509	9784	37559	6064	21259	13256	10498	56598	9450	43005	11477	17608	6183	48184	10626	8900	16962	38172	33790	22098	0	0
GPB:bin_000166	621449	188780	117180	256544	2894731	168706	2633250	2855229	2908879	272516	2498260	2447172	142763	2486487	2909287	2353686	2377832	2907265	2376518	2783763	2552375	274484	2899474	2913302	2354719	2567118	2908231	146015	204233	2907646	2552225	206308	2877270	229800	2533110	2903911	191310	2387910	2905617	2823677	797314	171842	2374780	2910460	110896	2539983	2422525	2903064	260256	267915	219530	2405827	2368703	2454572	1943832	257915	2567178	283018	185456	164559	682812	148974	2568487	2904524	2910673	250735	965914	2905340	249998	165073	2572724	2573170	384544	2542197	144513	2397257	2900569	280109	766610	2441864	207277	2450901	2317241	2912483	2549629	2449560	260625	2374427	257451	2374278	2513749	2494143	239014	2553076	681487	2362407	2542828	2384730	249066	2435138	2550293	267339	2415508	2563537	2489315	2902303	2394033	196330	2567678	252944	217748	2360302	0	0
GPB:bin_000168	228134	41690	53392	104229	87900	84825	70856	87441	91648	607355	105096	106682	49584	90884	73896	74468	89630	85040	82690	106853	125393	134715	86122	86583	47361	134147	70993	48704	48941	83511	121090	45018	78105	96774	115558	102017	78764	93070	80869	78256	1537209	91661	101880	95647	39769	106448	137263	70707	112326	222363	75084	109675	63541	114614	110156	86316	135958	141173	87401	54364	2160992	45609	142665	92992	84824	99046	2343221	89725	97086	94784	117396	127410	223854	105754	17254	99188	88659	2052407	191188	144229	71058	135586	102483	77433	110611	129284	123372	82327	99095	95047	110039	137906	86406	111505	2532873	98090	116342	114833	107355	121040	119245	128426	110855	132125	85057	92028	100724	60512	133768	111185	98015	123514	0	0
GPB:bin_000170	3759	0	688	1746	1883359	0	0	0	1854583	1963	1265782	2867	0	3724	0	150	150	0	150	1846517	5889	4215	1997821	0	1249	5218	171	150	0	1337161	4249	0	300	3011	4606	1066247	2376	1276	0	0	10119	2008	983	991414	258	3055	2804	1285560	5348	5725	1719	2843	1126	1429	4874	3527	11184	3557	481	0	5546	150	397758	1082	0	8913	7377	1018351	1180	1006	5587	5264	2211	3919	0	2089	0	7857	4434	2797	1741	3561	2525	0	1935	622	3556	2401	2643	1130	2600	1171013	1357	5910	5822	300	3763	5353	2571	1275825	5924	4138	2742	4845	4200	895059	3700	1264	4735	3903	3502	732906	0	0
GPB:bin_000171	4083050	298141	301821	474839	486819	346951	416380	484561	4070404	2803410	2130757	461190	306929	422862	261006	2792853	1832208	539082	3289159	454181	533446	3886478	3952297	397012	2462940	677296	262201	371098	313623	479682	496361	3852909	425036	361627	413623	3913526	338945	1993953	419709	357892	3028127	376248	2538910	2454522	280155	452118	3459035	4021446	443178	3699089	352467	4122953	3736790	433037	458768	3550257	651567	4036802	358175	2520989	3884454	395196	3005965	441188	317929	457095	4126652	1204484	3915140	373734	502593	513700	3877104	487508	239084	4055034	380638	2510637	2884512	4018958	356979	3709163	477718	347574	486218	4037366	3488367	2518423	3890133	3502762	499875	3090036	434715	1622151	4019866	2710653	506374	3991742	2281197	2602567	479867	3506111	3997109	3826015	2532921	3450608	2677100	353703	639874	3555794	2535267	1856154	0	0
GPB:bin_000172	4012373	263246	244250	344707	422700	429589	414876	446218	449602	3631374	395228	430029	168039	398983	329980	333638	402778	460950	406071	486206	531570	3987159	446646	452816	388394	1051719	327025	237859	270691	438710	497885	280943	421540	297481	280149	442704	273748	388728	421475	428588	4004563	375213	399431	445696	228580	305645	479046	474950	372687	3662278	152836	440287	382390	390258	417234	502980	700033	3928969	305557	433316	4007031	342315	381250	456120	302196	337191	3801162	458391	822837	354499	398391	986172	3969977	466419	278060	365277	463190	3988970	3904628	459828	137600	477975	469544	264362	509190	403050	2837574	358266	926267	349207	410441	400033	340778	459346	4010819	363104	384684	435090	412451	347616	512502	3395545	451797	1141244	427798	466141	387078	175632	381099	2220681	2241121	345852	0	0
GPB:bin_000173	3860136	3957679	530579	695896	632968	506289	487045	579835	611929	2867848	688402	651313	442759	614220	412805	522665	558626	540387	550611	687854	740452	3949393	564098	541581	514977	2558922	387880	473952	3961449	589940	719292	3961773	514096	639340	659877	658452	602378	558534	521829	486906	3766656	629200	607546	596576	506065	645714	703719	675053	708565	3840177	640032	635922	523793	655988	682086	3910335	2837820	3930625	604334	453501	3817247	489174	717821	567820	443425	679142	3643452	615656	3715584	599308	728771	724369	3911163	703982	3949478	643013	549678	3419779	3829778	714058	610973	746932	691545	387931	715868	716448	3915019	539549	3834495	577022	698894	747325	639550	682572	3858021	585520	1507792	664578	726491	675437	724879	3767927	631512	2863160	621755	631326	608089	575471	2894944	3082911	1978465	671979	150	0
GPB:bin_000175	228257	157808	98094	2798057	3259931	144138	3344760	3639589	3393114	106238	2596838	186623	78713	159759	100752	112027	131289	3059207	122500	3653620	328231	208896	2997100	233995	141621	332274	95378	99817	204910	3062862	261867	183752	1214012	95196	172452	1803204	86202	134482	2704202	137331	205779	92461	140880	2917468	86927	226682	203001	2330869	2762854	175180	93077	171176	133748	204953	188433	179907	291382	163304	208930	91907	213973	110987	2820512	3468787	123742	2771176	595161	3252440	138209	88525	229826	281636	360867	259977	125295	203992	183338	156243	227213	218850	102018	220298	239184	116263	261964	221882	155508	137488	146138	135057	298210	2699063	2746074	226415	907811	112813	188242	177944	561874	2827160	261583	171516	163066	296463	246864	3104389	167039	100833	326750	138216	123224	2762719	0	0
GPB:bin_000176	333553	216064	208837	348098	3592410	249504	249551	344492	302272	279171	394442	307899	175758	274066	198825	227679	254313	286898	241575	332078	391480	334093	271976	276060	252075	362044	210710	186629	254242	288298	361543	260503	297994	240121	262214	285723	231105	250567	270642	246569	360407	250405	264403	292673	203395	289495	318954	291405	362854	333213	236147	291642	234749	303311	310236	306422	377506	323763	234236	208607	377538	205729	436591	280501	235212	436342	386664	303790	276256	244840	357584	364738	343905	348080	203039	285308	279679	337563	319747	378927	240649	533805	343511	227554	355459	344629	314944	241269	312046	252390	343751	395737	389197	329482	361844	251439	331374	280050	335145	426205	354820	326432	290329	398512	331609	287458	275752	217912	383286	287737	284454	357349	150	0
GPB:bin_000177	429546	64968	133886	193603	246707	85413	82773	89452	112340	320604	176081	131825	81055	100113	60134	148612	159059	96808	113955	389395	164388	407610	89623	91269	133698	417481	60442	140127	77000	98822	154791	83165	83995	110880	129776	150823	131251	153936	89476	76123	341257	151266	195330	122408	80266	113246	539361	169544	240068	281982	139989	197616	117931	124307	135566	97099	429653	332716	151501	98966	416845	104570	3212386	150243	77003	268151	365261	136268	176710	147473	148655	215555	366218	262135	47360	209380	87213	395812	449535	547657	139594	566732	143978	53460	155190	486246	285064	133918	124413	164258	202986	595211	255352	327558	462956	169339	366482	404999	345094	3294032	163535	260431	173496	424703	106681	125910	178514	132868	388799	224700	80869	339023	0	0
GPB:bin_000178	533035	133727	178410	210461	213987	191892	184223	197048	210519	1472542	157840	206230	145055	200422	129431	205318	215218	208035	215571	215578	243803	233774	199957	196919	221353	263691	132196	165294	196335	196383	239574	181327	193643	202611	218665	211763	181884	214369	194516	192104	2738984	181745	229144	204242	173708	229588	255626	201765	223756	775549	195761	239982	215900	210173	211829	215863	246498	225624	184061	164940	984737	162148	187967	205067	147455	203694	2113256	203867	205908	180039	237752	325378	389594	256812	118098	220559	199877	404744	408349	237239	185174	251874	231764	172414	227516	259063	222193	215894	212540	215560	231113	213421	192267	246499	490920	220608	208948	222645	214337	166439	226905	220170	250544	300240	205805	198267	234984	175167	282241	207151	199079	190923	0	0
GPB:bin_000181	3960115	491705	716600	923961	3887224	882979	3477679	2523540	4042710	3819347	846453	940559	677121	678085	342848	732196	819329	3020672	797681	3825964	1080172	4050320	3982820	2237819	574162	975749	342703	593581	484866	3770366	1025121	640553	3878618	767322	960184	4040468	681709	842596	4011465	501539	3944436	753615	899668	3993046	627126	774195	1419790	4041105	962613	4048047	656959	1170578	683452	934138	899212	4051502	1094541	4045453	728476	557325	3836045	688858	956262	4024000	432481	927585	3787133	3569179	3799874	722825	1033448	1097491	2757388	1054268	327066	993674	1527581	4041267	3940120	3176674	655292	1166257	968755	405639	1012060	1638640	3976336	867989	4045480	909970	979199	1033276	853418	951320	4018111	908612	969666	2306626	996073	859392	1055123	4038479	1070533	972052	721165	4015102	1068324	625171	994415	3970021	3993761	855068	0	0
GPB:bin_000183	219915	78063	48575	159687	125948	66401	74666	99563	88701	101237	1985617	102202	34590	82437	48874	64763	71131	140506	65379	165675	203254	171813	70267	105091	75568	187730	41796	50194	84937	80304	162294	159521	86799	3460586	91344	82992	324052	72241	84851	72618	194391	48281	84827	97094	42686	122670	186829	124584	132036	154078	735714	182986	67818	102402	106937	88343	182509	97411	55619	55167	181349	63531	626581	103129	91127	588388	212581	76736	85554	48388	144844	175567	361008	162581	53896	193163	105994	117699	227381	174021	457879	187115	145586	78766	146754	198890	92104	136881	88219	77000	181417	2057775	133290	169493	314457	77626	157341	125664	3072964	3153984	156618	89096	181737	168329	124809	96726	163766	1964370	188971	78082	77992	474746	0	0
GPB:bin_000184	3404987	3405618	248181	2955266	3386960	947280	3406598	3396571	3410289	3305246	2912194	3392667	163805	3407344	202974	510770	3409822	3406005	496233	3231597	3409152	3409219	3410511	3410099	490677	3408637	196045	391998	3410396	3410106	3410702	3409472	3407329	2951729	3397597	3406710	2911959	3406903	3409958	1644259	3410089	706091	3410335	3409918	219477	3389248	3410974	3407057	2970276	3410965	2919629	3410264	695562	3315363	3402873	3410179	3409658	3409407	2066541	420352	3407133	262589	2982017	3410017	263242	2953692	2894589	3410134	3359418	379260	3409923	3410547	3405870	3410305	3409986	3410599	3390881	3347711	3405548	3410395	2890824	3408450	3410415	209484	3409686	3411720	3409190	3391121	3408766	3403396	3410765	3005827	2892321	3409609	3407801	3406766	3403108	3410072	2963888	2958471	3408516	3406396	3410087	3410738	3401978	3408978	3408637	2915133	3409640	3391084	3379139	2994595	0	0
GPB:bin_000185	1634577	54030	30315	73109	67205	38746	41804	56490	53742	363799	62778	91033	35846	71577	23048	65907	66312	51513	66364	77454	118988	624067	50921	43568	65258	121317	30890	53813	58277	53956	129765	57549	45790	49346	72786	57368	32183	67103	45352	38168	2197424	36071	67634	51718	28385	84372	74578	64685	70083	497079	55750	80278	69223	105549	108275	62409	120232	75923	30258	65110	2413162	52103	75130	44239	43169	71741	2412006	59375	61564	34713	110582	108011	2410336	109417	22842	79599	44761	2413430	1841005	84664	45026	83480	114554	38155	109012	90785	512197	72718	62254	67266	118959	78722	67857	108173	2353075	65938	108626	68091	67309	68951	110180	522025	81373	112747	101859	61182	82128	39103	120316	165023	69680	65515	0	0
