genome	D300530	D300531	D300470	D300477	D300433	D300479	D300436	D300445	D300521	D300514	D300443	D300526	D300474	D300511	D300489	D300491	D300488	D300508	D300502	D300438	D300448	D300518	D300500	D300522	D300429	D300472	D300471	D300431	D300463	D300452	D300453	D300465	D300422	D300437	D300523	D300426	D300440	D300485	D300447	D300461	D300456	D300425	D300424	D300450	D300481	D300494	D300423	D300441	D300435	D300457	D300432	D300444	D300482	D300501	D300512	D300484	D300495	D300478	D300458	D300427	D300490	D300496	D300467	D300418	D300519	D300504	D300527	D300439	D300475	D300506	D300473	D300486	D300528	D300449	D300492	D300446	D300419	D300529	D300480	D300517	D300428	D300509	D300516	D300510	D300483	D300466	D300421	D300454	D300525	D300468	D300451	D300498	D300476	D300487	D300459	D300420	D300430	D300462	D300442	D300507	D300434	D300460	D300513	D300455	D300524	D300469	D300520	D300505	D300493	D300499	D300503	D300464	D300515	D300497
GPB:bin_000208	0	0	422.2367873164817	247.27807169614698	255.31837751079675	116.95126536904012	283.74584072490063	222.5965912446465	36.98740275089652	21.187128692886827	74.81503327046296	69.51071001657355	75.75124862354252	40.6538443999393	64.59287882763576	48.2290514946478	69.04093900377745	32.33615390308394	41.87133178287967	57.01542903235694	40.16153424641149	26.752165888075787	20.514804440248103	22.737395462119668	95.70227551875533	97.85395982426199	36.445155131336286	15.166673768551806	31.716495735504868	18.63179566306564	92.7744299242042	84.58206901088681	55.96775146093253	51.63885344176043	173.4075143925309	196.3617789998004	204.83645853657808	184.43042507399045	198.87371577358593	203.9539932405005	255.47648790100422	132.7500816716791	174.76860936865737	182.7965055734847	193.277168635384	81.56040377581068	73.32087139383093	141.58086468068055	155.0717925830902	112.3011378715127	0	0	0	56.248313302279406	63.74831517119655	35.37310688038108	55.0233502507713	92.96300366382516	51.9826594391903	59.779744376988994	52.53369096931762	28.274286765151125	96.24900853945621	84.10201895381009	69.44742848214773	90.53647640342595	31.861972245832877	132.62101425385725	105.67889162747548	149.66124007885335	60.657873785297305	73.94366934220845	50.58112109611243	237.98503072126	86.53886263683277	181.0879415223302	104.76678530552684	59.8154406943999	234.73696486361018	14.568508148104955	19.336265290545597	39.02194332994686	30.09767708550595	69.69883521608047	137.70671158048341	99.99237481806092	173.54895404183236	191.635437061225	230.72948321450758	231.18714364422397	184.7889581384987	147.22622793462978	92.22964057733094	77.72374115348072	103.06304306059852	108.83930527116867	77.05392124981218	251.7596228674721	272.82501029773346	110.33021523197374	122.88111519033427	136.92524256675586	105.5446659983419	98.099049618255	109.61823255758321	139.38040163776947	144.98177058219758	79.33220600251332	25.70224561608106	96.59397326551407	40.29931081811474	51.12733082001356	23.115066238161344	36.67787269384969
GPB:bin_000209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.379812595331993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0324599474695377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.64484083871472	0	6.95463251371881	0	3.8416828871502884	33.52293863325717	21.61108280490861	15.45472101350112	22.06223025360358	13.776313912890968	13.828326000430279	8.160821428389173	3.5715906835379396	0	8.214042162424363
GPB:bin_000210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.49076278325373	13.400088958413448	6.331584955786866	5.744030197666398	12.9128383256139	14.152859370403355	9.695764234099187	12.056111573529751	9.545646911406056	10.144233617243875	8.338759361467352	11.232141799309417	5.309717853230667	5.675842971331495	11.879638061750795	9.002332899251083	8.960765423892864	9.973671422159883	7.3960737812647155	6.313662747208503	0	0	0	0	6.54868465045669	4.07790487875651	8.280323925094205	7.1478737834736155	6.399245058340052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.063605767637813	10.00608953473545	3.7715706581818145	8.08596585643558	11.837844676200412	10.462051605920253	3.6247290332750652	5.3925139386588565	4.090819411408566	6.258465356923043	5.477117305624361	5.122965427708237	5.563377347332403	6.704148514364374	4.220303603217363	3.749280852554944	6.164373761886641	6.805092718563091	3.6000295189317764	0	3.5895623466948336	0	0	0	0	0	0	0	0	0	0	0	7.109920871190025	9.113518365494578	9.062236751873298	4.839448136542129	9.641884653268017
GPB:bin_000211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6016771310862282	0.7332402756646555	0.6817362946336689	0	0.6026489043132279	0.7400426882536537	0.9112242797789939	1.1721080153350798	1.1931132673956129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.760920134401654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.544996607127222	2.550537387269066	1.9855830268803083	1.6347353559232993	5.743394842833378	0	3.871295201821207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000215	0	0	0	0	0	0	0	0	2.5582690771699728	0	2.9325102106077976	2.090310602525638	2.4803683850314386	0	6.089668574683408	2.3254908704429202	0	1.4542817541402913	3.418465666785086	2.994261660590478	2.4348400867796958	4.347509025590944	1.997812769308014	1.7001789104447533	9.234557949295075	0	0	0	0	0	6.415572846016298	13.601800831433446	3.8785527716829753	3.913253317184912	9.571253018590228	0	0	7.242288398118361	3.8211619866302504	7.167639727283523	3.746217677495076	2.514551563507788	0	0	0	0	0	16.96139752166413	0	0	0	0	0	178.56933974605656	7.504926073179348	2.966360795996269	5.231208860082769	8.230200733478624	1.7358772352103244	1.84356348610771	0	4.532985104264237	0	3.7391962678620962	0	0	0	0	0	0	0	0	0	14.016655276379929	0	0	0	1.6832905725380596	1.836505121687188	1.5319237627660314	6.730871093324635	6.796946253449729	20.530860450345823	2.454869581627459	4.6779587357915	2.423051509553798	6.1619521391155585	0	0	0	3.179848603626398	0	0	0	0	0	0	0	0	1.1820727891059257	6.2395202381662145	5.615982107970064	10.308796668353446	2.9533527107814854	4.410886486225472	14.537939509447368	19.58840250366222	2.6075667637509996	10.863007617120807	5.349316361066998	3.9581903388359834	13.0038723690039	5.108334191505621	2.4874267494519606
GPB:bin_000217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2665143863890114	2.487115402343772	3.580365929664792	3.740807831377039	2.142180087318215	1.9370626505435524	2.891736286698746	3.4117098753418627	2.5994542808538936	4.357519318032291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.325195347125756	3.4105870775029925	4.704345660996998	2.0939588748698936	5.018551772011368
TG1:bin_000010	0	0	0	0	0	0	0	0	76.00026978035473	91.3654970273107	46.65818990279846	65.50713063871842	134.3606124981392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG1:bin_000014	0	0	0	0	0	0	0	0	3.5402301033052592	9.146781155884828	11.671845810675928	19.231439770388647	17.21528481120542	11.836131336935503	4.235757282051968	4.455646144425404	16.936167715369606	35.73501482539862	4.591579794994794	12.049158786470676	78.41960517100237	8.759693903311042	8.221590837985644	4.600771498985676	3.717461691523825	16.807354398877663	21.534867844441845	0	1.3170676133977932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG1:bin_000020	0	0	0	0	0	3.1251986418922324	0	0	0	0	0	0	0	0	4.7533497872750825	1.565763891780993	4.7124980546794	1.3333939761914677	2.022695041679179	2.437377116015633	3.895381206120691	0	1.2390322276605958	0	0	0	0	0.6878215258765998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG1:bin_000032	0	0	0	0	0	0	0	0	3.3643148810527093	2.898871722247679	2.312732234559128	3.418437655899425	5.221005565582997	1.3290571541584333	4.215287524065154	2.555268331231382	5.891378385955521	2.0385609948426673	0	0	0	0	2.6687228803818916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG1:bin_000047	0	0	0	0	0	0	0	0	3.0505445163533897	2.546403430491382	3.1162853731068503	2.1420626417545217	3.8211009995371805	1.9446866505915654	1.5348994198132868	0.9874169289737932	4.4444501267000955	0.6974514231067221	0	2.262651471178605	0	2.5063605749192623	1.6721344171667762	0	0	0	0	0	0	0	0	0.8026981622732887	0	1.042725164352142	0.7642662261782086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8898412349359852	0.691007745198565	1.092049984530059	0.9369414520265623	2.1228850289326253	1.6080044798903552	0.7223823197751873	1.2484625947054446	3.659472078674239	2.728514041848108	2.9038741334915272	1.934254029216454	1.8511766104719996	2.237873995412715	2.4255844697134354	1.7038925439998365	1.2978641253346495	1.4887964385894483	0.7283657349756189	0	0	0	0	1.132169550553466	1.229591823688699	0	0.8880001841050831	2.7054241960105454	0.6269545183734316	0	0	0	0	0	0	0	0	0	0	0.7005198411582255	0	0	0	0	0	0	0	0	0.6777368371258128	0.7156318000618798	0	0	2.05284838690706	0	0	1.1906229144346057	0	3.9563415251571925	0.8727348042988538	0.8656774427803959
TG1_21:bin_000035	0	0	0	0	0	0	0	0	17.490545431184017	16.69721823671756	9.406685654324688	23.1484249523524	21.59834678887295	14.028781292160096	20.17851253827869	9.829453712229908	5.9086450949739815	2.8664796453733645	0	0	4.187421033471101	0	2.3916311540355912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG2:bin_000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.749150594080403	18.866094670979344	1.9294059963596204	2.5422448112116784	6.074559657032871	3.6914255338951585	2.8542773501030037	1.9742390848580742	2.3095157450736377	3.9330060765746278	1.6414811374795026	2.589308759651468	0	0.857081996816347	2.4743115278368144	1.0862848649825994	0	0	0	0	4.0358415235478065	7.675597462672676	7.235542348438255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG2:bin_000055	0	0	0	0	0	0	0	0	0	0	0	0.8401235985611166	0	0	3.1487198418524565	0	1.8359078336858212	2.2696018272071825	1.1676132881134311	3.142379286391618	1.4555801819598515	0.7487139240006933	6.899898128408929	0	0	0	0	1.0130094107933163	6.201908648094945	0	0	0	1.4363471637286411	0	0	4.076343105773146	1.6265638275537997	0	0	3.838994979689087	1.873317110904769	2.2555469292689905	1.5614674581558565	0.8847188386356816	0	0.9220224399302821	0	0.7152146559825959	0	0.7399428222798665	5.556651454030268	1.3166163414431387	0.7347647019868483	1.3636421277776916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG2:bin_000059	0	0	0	0	0	0	0	0	0	0.6756284425858599	1.1524958259865496	0	1.0944965437608252	2.4303056782186716	2.022812738933013	1.118557585781828	1.9447313807792532	0	1.9462761558506407	7.090470766302059	1.392216830246384	1.3409115733300045	3.0914225974066505	8.25963143851327	0	1.8632796042879212	7.639848955326354	5.779565278449608	3.379780610732286	3.987485761542903	1.2610045719100598	0.7812348838297939	8.584689562625806	9.01708614851686	1.839546241827516	1.306224351272489	0	3.5149718351615773	3.2578838141900857	1.0288201975439637	2.1696131820806093	14.819027259818684	0.928784308830184	3.4131571145474124	3.7565652940533965	1.0840107978217113	0	0	12.979106527064772	0.9694633857100504	0	0	0	1.3073946354174795	6.082294381075726	3.2508152979543437	0	1.4661319768439778	0.6966935571956872	0	0	0	0	1.1247834974331767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG2_07:bin_000029	0	0	0	0	0	0	0	0	2.833444975872412	0	20.649514248290163	7.084412426027929	10.950799773017208	1.6114924971947147	19.816941790860103	1.7680231590714186	0	15.641919711236929	1.6128791401960074	12.224858029089637	16.608516547984248	11.119970219174926	1.457788453743723	27.30705395961242	5.4667867001736505	4.082543657921572	15.633493188382918	0	20.20557515818397	2.0861510630218576	2.5007573204083986	3.974812163205748	1.5981060589899265	2.5537697489962836	1.500454392245039	3.10437368535577	0	0	4.464937131739618	9.22885582752721	5.704382645202855	9.129924182627283	1.0332090332324995	1.4728815294885633	3.0514145891910114	23.696342249092282	5.139325622176048	17.217412822821156	70.4694639878146	3.710923333575107	0	0	0	0	0	0.8664918785386063	0	0	1.0396622564308236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG2_14:bin_000017	0	0	0	0	0	0	0	0	9.40183871824347	6.267208760069413	20.33331068974431	19.12266532099052	17.023273786575647	4.659499235558316	15.257625228604676	1.556364451212035	12.64544462451489	5.837127604858197	2.190965737309077	10.391687038544976	2.980660904608441	3.2408269203454414	2.2192849272214463	44.32072320682625	9.16450008689845	7.350086942559685	22.379239828249847	3.176579412390043	78.741639884006	87.08938277399258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG2_21:bin_000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.636609987790715	14.31710035942382	1.2831548387930507	0.7500029497812386	44.3528685639285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.729607319502886	0	0	0
TG2_21:bin_000011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101.55560702929058	91.91304080078825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG2_28:bin_000031	0	0	0	0	0	0	0	0	3.6106090511131006	1.5733354816159417	2.838201835482266	5.736434309978989	8.713668144910324	0.666054232874701	5.625923360884192	1.8576364300220762	6.743116941503911	3.378477586612388	4.002237505635994	9.28207513705047	3.0813129298460122	2.689164729530787	5.293480958463216	1.9331944745824818	0.837245503224373	0	1.3464014750385587	0.8421830882515362	0	0	0	0	0	0	0	1.7545318584680234	3.1425779651172614	2.0785283917635886	7.060681620619356	6.021125067729374	3.1140569147629895	6.912229228684251	3.07280209249656	1.0444941379171448	12.872803911606834	0	0	0	1.5367583714805089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9004595852168704
TG3:bin_000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.393117305565192	3.2248885718212703	0	3.5177434239375875	1.704409348840558	2.684535535935179	8.231204471526093	64.1077237235665	15.823586776534961	9.574380354606681	105.98375864754662	29.611326731636442	8.695128576010054	11.603551302777033	22.574170915445485	18.08768955880332	17.67113470210552	3.613758189398452	4.893316927265706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.17992460190197	0	0	0	0	0	0	0
TG3:bin_000068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.709079219174199	3.7456999631993244	0.8704193532000107	0	1.526200413610123	3.1486099698420595	2.398073955785675	1.8383275353203112	1.5448722000560735	0.8074820543385826	3.61075122626909	5.645277938169436	2.935367698468681	1.9555351667489416	6.865226153530558	3.897517292245838	8.867179032378777	3.4922639085419838	11.43969749767039	6.850916934011231	4.757815490176081	3.100156393177023	3.890479017604218	13.180245366275303	0	0	0	0	0	0	0	0	1.38601659636794	0	0	0.7039437992800407	0	0	0	0	0	1.4329578164984138	1.2081983684387478	0	0	0	0.8395905469185347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG3_07:bin_000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129.8908798226632	21.427112471631393	0	0	0	14.339024647701482	0	0	0	226.15553913548317	0	0	0	0	0	0	146.02235182350768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.423233229535018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG3_14:bin_000007	0	0	0	0	0	4.8615207928257504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2451294904509735	2.2528092044863492	1.1556224233686716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.667991999134287	2.777525665953384	2.6313318369526892	4.533684272992889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.715543392129689	5.04222097329903	2.0647783878883925	5.204804010207038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5784465334818076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG3_28:bin_000041	0	0	0	0	0	0	0	0	2.571154504811527	4.459068735940066	5.904688863678516	7.729336945724244	16.10339691429599	4.740466553713074	0	2.6922249771570512	6.100404288898725	3.038481976543734	2.0122845565737055	2.7833123015109913	6.078215621504573	2.3860782611367197	1.015672026462546	1.5453553429742144	6.2564076888852975	3.253200004096369	0	0	0	0	1.0763210506732268	0	3.0475850195772316	1.8359130977996807	1.856850096776726	2.2189805274530707	0	4.614844559850801	1.7402173579100322	0	0	10.931104756681348	0	2.1154334129470302	0	0	0	0	4.151101411313034	0	0	0	0	0	11.788725198474785	8.20030563466985	4.228932429249443	3.898833331247219	0.8898224565244354	0.7032669683566845	20.81535956451042	4.193715031513597	3.293025817367923	7.549153587679942	0	2.5301339171418262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4018379043884632	0	2.737341934191826	0	1.145504177727812	2.950296247156721
TG3_28:bin_000042	0	0	0	0	0	0	0	0	6.3746562542589	0.6919720784179015	0	4.054491517671285	0	1.6616291074465643	7.705169301195013	2.237161691649102	10.838954303519321	5.50088398429551	4.670069430572228	15.045282025528197	5.180633369613717	10.984573680604433	2.3570176404806933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.29074402167115	0	0	0	0	0	0	0	0	0	0	0	0	5.310122600314015	3.1131742597214935	1.3623812875366617	1.1976633690723113	0	0.8105958632895417	80.45022524330571	17.473877190591494	6.224332251144886	21.191875932290724	2.9812207011012934	2.0197407601704866	1.0485715299182479	6.927393805202346	2.427587030914247	1.0956177902072837	3.0026155480422596	0	0.9324120729665094	4.610421493420058	0	3.8904456886396352	2.9342304482649824	0	0	0	3.4153344671730985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG3_35:bin_000005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.631256406903496	24.9499304514322	49.74741640451859	44.95090270856609	25.28617219995027	29.381542833177612	58.10279772918675	52.73106012614274	56.4300242488382	65.1332839187315	67.82916324231154	99.53599282359055	22.90544646928379	167.9350444155515	113.32820555209638	132.913055143579	64.28238954379798	23.25490007432516	39.851024460905435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG3_35:bin_000033	0	0	0	0	0	0	0	0	1.322147070454096	0	0	0	0	0	2.8624036116786398	1.4142102748302907	0	0	8.275493475252093	7.683055427403942	4.480666727080999	10.178699416727081	2.8439703750082383	5.797510380280762	1.078962219073354	2.583330587227312	1.2150489356093062	9.851998615962566	11.352247825084032	7.696442694259541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.961932791801226	2.6758571969946616	1.9495464805905227	6.353442381203454	1.4644640150266923	3.6929805410927306	0.8580208264680683	3.034018074869835	2.555320305806367	11.467996193897054	11.459860854807884	4.876414931127662	17.477746243326962	19.663526494430897	11.66782689646082	14.07027491267383	10.045444622025968	7.001128649574904	9.372682973044224	0	0	0	0	6.0078449383773815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG4:bin_000055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4860698991791832	4.460375078323198	2.669192715109099	5.567142443216326	7.405292946804843	0	1.249424713319051	1.4341007603236247	1.1418774676318537	2.8498473406546116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG4_14:bin_000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.57229812233447	4.50132669198824	0.7157310963094957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0624370466864843	8.812831876145077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG4_21:bin_000029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.357355248754062	2.8211880401405853	2.9473776475284654	3.290004582650144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG4_21:bin_000043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.087996903204517	0	2.048731694083566	0	4.581694638831467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5642957883898725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5672767713368734	53.12876291587409	14.618278708420524	8.290551442183368	7.920546254416345	5.112964816786155	1.4945766417220214	6.044343509500594	3.03397114840028	4.794599328287291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG5:bin_000031	0	0	1.6679534860267125	6.237760405257167	8.8102142595567	0	6.932704858473293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2138123387514765	0.649685335467194	0	0	0	0	4.114921786457976	0	0	0	1.7233184067798573	0	1.350643671452698	0	0	0	0	0	0	0	0.8183840469669778	0	5.163197352072951	1.9401901792261063	6.419416864167261	2.9981995550966727	5.479019195652479	5.074849074275379	17.49835289877416	0	6.970586120041234	3.2186672574462616	0	16.99343474131211	6.958310359336728	0
